Symbol	KO_L_C01_REP1	KO_L_C01_REP2	KO_L_C01_REP3	KO_L_C24_REP1	KO_L_C24_REP3	KO_N_C01_REP1	KO_N_C01_REP2	KO_N_C01_REP3	KO_N_C24_REP1	KO_N_C24_REP3	WT_L_C00_REP1	WT_L_C00_REP2	WT_N_C00_REP1	WT_N_C00_REP2	WT_N_C00_REP3
Ndufs3	6.51060326230821	6.86197382820547	6.7028922788566	6.76354380185655	6.22345610880389	7.30916725442174	7.19191814704831	7.20384753169015	7.30837667982112	6.81808146099141	7.06662348686732	6.87910842326977	7.24029155995359	7.07218275876754	7.18811772330086
Ndufs2	8.38766488170741	8.52672380463865	8.62477290559107	8.69442819364532	8.58060091991751	8.38155164583307	8.6012821548306	8.48303503121449	8.61643157855869	8.40264400403527	8.52347518378917	8.77185133020189	8.62967256878196	8.64236284570728	8.46165053842562
Ndufs1	8.88673042245419	8.86101326749341	9.08752751473225	8.96494397223942	8.9658603926096	9.00563103603712	8.80798834085027	8.94855697352483	8.96465362073551	8.9755096119593	9.11468387110155	9.02723456916915	8.83221468085473	8.91760853138664	8.96465131793756
Ndufc2	6.97509863096382	7.47942436929262	7.39750378564245	7.35721085900235	6.84477309657153	7.49271431646185	7.43435744065219	7.62238513623453	7.02222326715627	6.95189344525773	7.50442866430573	7.33966625281304	7.23583268955891	7.23678756957756	7.11314377392897
Ndufc1	5.960980565808	6.1331641591489	6.18333070079725	6.29392812119144	6.25547375418856	6.08314442216824	6.35953016200052	6.33657114960678	6.04498781301938	6.13138262987584	6.49444111079513	6.70368990272164	6.05965451910341	6.04915641864412	6.20267429619703
Ndufb9	7.00781167528739	6.58901640011816	6.60858856744301	7.07467853096199	6.84477309657153	7.30916725442174	7.3986854999584	7.38824333186339	7.40360697699551	7.06813655572968	7.50442866430573	7.21439567168843	7.27981263763879	7.24712068950167	7.22692906739382
Ndufb8	7.0397985411585	7.13315851050248	6.93645157011887	6.96281798914779	7.18082652989216	7.39185562009002	7.39265341383134	7.36094113057098	7.55459173925982	7.19854983248257	7.38330301445014	7.35670543727777	7.28844987352768	7.22637984194597	7.2486466370759
Ndufb7	5.89241764291434	5.75810193308742	6.02989197823511	5.65105125867793	5.72537255569801	5.93628958829515	6.6601796142757	6.24384220645529	6.08740310240175	6.16662734401672	6.09171263832065	6.64937912102857	6.25765934133584	6.12967851922568	6.35076167932578
Ndufb6	6.11930118249363	5.95784862249052	6.26810022196953	6.00817646470029	6.01474894524068	5.77267712938774	6.23003440525151	5.95287196187285	6.00128175363884	5.91346920883181	5.92777151991916	6.12021289281055	6.00819714591279	5.91272767655238	5.83666382658422
Ndufb5	7.57528699037409	7.1536124236159	7.08388414958183	7.23734992897171	7.32341021886127	7.60788148168717	7.5741641446368	7.67209945684651	7.44489783173083	7.14661696704287	7.7930118334646	7.53193904754268	7.34336469577158	7.28271421752268	7.32218057152841
Ndufb4c	1.63628512020582	3.1969683519478	2.329543967376	2.44596241102199	1.63628512020582	3.14866287975173	1.63628512020582	2.53846061923609	2.75527022898914	2.68911923752546	1.63628512020582	2.74379719808008	2.7276806399234	2.6580607736863	2.49549353943458
Ndufb4	5.89241764291434	6.25190198788915	5.91181447103066	5.96228686065051	6.31744660618675	6.33828914236803	5.71384705621068	6.25576562598652	6.16865253465235	5.85700322424711	6.3071278635915	5.90497335322512	6.05965451910341	6.01321550217979	6.03756074016984
Ndufb3	6.68262414715948	7.28919709343586	7.08388414958183	7.15830794764137	6.92651511400363	7.28340672239734	7.21261247660865	7.2282287820999	7.14758992824121	7.32853170549365	7.1800914137065	7.17650926062949	7.26675896757312	7.09524691077441	7.24324784270829
Ndufb2	3.97215186082374	4.4463399945378	4.54629719951068	4.45002195945562	5.17318182844112	4.7747049532096	4.45715232722568	4.54750188243517	4.20724354892121	4.56617694341985	5.41055191530227	4.5306140892084	4.66818565602365	4.18171086545495	3.98430897121607
Ndufb11b	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.19165317164039	1.63628512020582	1.63628512020582
Ndufb11	5.92710849797089	6.64790389381603	6.32195837019539	6.23729696272569	6.25547375418856	6.96472246672118	6.90876764946461	6.59294628605268	6.77257532735756	6.79576900225261	6.55182645302222	6.2718375313803	6.47017210503832	6.16285293974566	6.54772217598225
Ndufb10	6.62049975384928	7.09135870788722	6.65126552042748	6.87900511575708	6.84477309657153	6.92082821176067	7.42847307254335	7.30473482466383	7.07579071909173	7.29181567623999	6.43467238275041	7.21439567168843	7.07038866736593	7.03091039201744	7.15399827400891
Ndufb1	8.26454330003456	8.58809896020898	8.14725876266203	8.21267933847548	8.68404899081205	8.10107919341616	7.9802376300594	7.9862184752562	7.59916359851357	7.6765365519921	8.44999226989355	8.32947425966112	7.35163050031184	7.15683370424442	7.59647358277106
Ndufaf8	2.97700843106732	3.50819880411879	3.5846521392879	3.3652866951966	3.07333855482893	3.31018482427885	3.23475726597409	3.54447542203391	3.73951375465433	3.30019518425936	3.67461029799926	3.47500435742811	4.03149165273057	3.15832475618574	3.54005327016288
Ndufaf7	5.82041324861824	5.58760006225324	5.80224636726945	6.40091029766298	5.89779792679678	6.62501322367581	6.48968293598332	6.64823258431905	6.67872116543418	6.42122467672441	6.66015940706033	6.59293929510998	6.48528960775287	6.3472697268141	6.23571631201223
Ndufaf6	3.82648763193831	3.50819880411879	3.76057838289622	3.51100021835218	4.11928989938131	3.80123402492213	3.45505619731903	3.90601892258822	4.42585625070213	3.62720675372494	1.63628512020582	3.72016033701366	3.94327151018457	4.18171086545495	3.87203364660755
Ndufaf5	5.11999276127309	4.30391727986939	4.90895039848475	5.09072180513635	3.96749252896634	4.82377120551221	4.79112499148221	4.92537334001788	5.3704325584119	4.85572622005065	5.64028790171004	5.1208262147619	5.21742535253918	4.89405573523342	4.97547760674268
Ndufaf4	7.23201522398116	6.7589122987505	7.24573124071245	7.08540146678453	7.95946696098115	7.06894210859636	6.76668439177634	7.17277932528067	7.10700079053192	7.30766575864041	7.66894225605622	7.56163184832068	7.04001707721585	7.28772801578303	7.18811772330086
Ndufaf3	4.10345391899757	4.80263164455806	3.91546434131592	4.75308660814278	4.37983335172917	4.67111196912126	4.45715232722568	4.28807187808557	3.84717712979547	4.24594429085888	4.59025292911963	4.10414562751528	4.52695658446719	4.30874866752438	4.71645053548437
Ndufaf2	5.17904452803388	6.00372429593489	5.38685638627401	5.8150973050606	6.05170738937786	5.37578539696809	5.61332830607128	5.66124277718833	6.16865253465235	6.14322716580742	5.5300296780306	6.19802339262376	5.43644659808246	5.30628457539064	5.51574300688308
Ndufaf1	5.85686720623108	5.58760006225324	5.94655345805125	6.27529777598466	6.37685915615565	6.69185153358914	6.34709281408188	6.34775293559077	6.73309858633268	6.45010029554328	6.16716195410284	6.50390068304179	6.30103957976275	6.36637365532391	6.33051725090373
Ndufab1	6.31519630784488	5.64671877845268	5.99713471403132	6.1982644663724	6.08773868166934	5.93628958829515	6.18879699543076	6.4653371480285	6.12860198003239	6.15497487850668	6.3071278635915	6.07966846779448	6.07973215777284	6.22698950747748	6.40016036422827
Ndufa9	7.67027421564014	7.78488221687423	7.91327226640661	7.8091823041693	7.8060237316558	7.94007586679774	7.82318441998893	7.76249767203726	7.88968944206779	7.56667940691425	8.07306562670244	8.02298837743051	7.88611267809814	7.8755505190273	8.04105396785763
Ndufa8	7.18987813615907	7.28919709343586	7.40375354853001	7.36603100146001	7.27743172751897	7.31765280801818	7.53088339604838	7.73299011871979	7.6843755619413	7.60566125496616	7.74465723363605	7.30497153488012	7.52242915585308	7.47958472090525	7.49565748407248
Ndufa7	5.48963060681334	6.21340223197942	5.87621361415115	6.33048007367397	4.87399327218748	6.1224855025111	6.54516362895582	5.87762968388079	6.18826692551663	5.67289648396155	6.16716195410284	5.70602127707133	6.10933210959714	5.80466960656894	5.73232574314484
Ndufa6	7.16108645856057	6.81136457798635	7.00384566256883	7.08540146678453	7.27743172751897	7.23942232948449	7.06868300237945	7.5945280139674	7.12743823897589	7.15832038913731	6.94345221974186	6.75602670884269	6.80132121938266	6.58595509674891	6.72869900198224
Ndufa5	5.82041324861824	6.58901640011816	6.30868173333206	6.38362334691456	7.3679674882768	6.40358175654658	6.6900161960388	6.6661994715567	6.45428908180842	6.45010029554328	6.16716195410284	6.83113018799025	6.48528960775287	6.10712898716033	6.42900543277097
Ndufa4l2	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.27932853613905	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Ndufa4	7.87024099556337	8.0694625357062	7.93500735161232	8.05802158605773	8.15008426989	8.14464300385277	7.99225263900384	8.00044000091905	7.96540988627694	7.79744183723448	7.88511307276602	8.30335359954474	7.67841052977775	7.40772002883501	7.66266803180513
Ndufa3	6.31519630784488	6.67646846367493	6.12390662309924	6.46805317941901	6.71274487779081	6.97549023404549	7.06868300237945	6.55487292122103	6.53305215397314	6.37177233493989	6.16716195410284	5.99497612266027	6.23993406569786	6.12967851922568	6.5651474712253
Ndufa2	6.34112361992432	5.8614493374551	6.36106847147051	6.33048007367397	6.37685915615565	6.10294960771816	6.50095147732714	6.36985908552769	6.10815019875007	5.87132943135665	6.09171263832065	6.70368990272164	6.47017210503832	5.98874523217413	6.13422056486627
Ndufa13	6.53326398925332	6.67646846367493	6.58676615256303	6.6668701341388	6.71274487779081	6.6386313883835	7.006829788475	6.87369835151732	6.93214473050721	6.89705846669376	7.1800914137065	7.30497153488012	7.06033575652669	6.73296417073332	7.08323627835371
Ndufa12	5.23574082714261	6.00372429593489	5.66284195956562	5.70784601372582	5.52931856786857	5.93628958829515	5.86130972231575	6.02436586312128	4.92943060291732	5.76790387272777	5.41055191530227	5.95068003513104	5.94391076601734	5.71792221113173	6.18021668199051
Ndufa11	4.70217063343391	3.96490314560214	4.49952460448588	4.45002195945562	4.78813533354337	4.43758878029232	5.06077643677006	4.50749904591372	4.61457489383254	4.24594429085888	4.59025292911963	4.26149392875535	4.95842505257324	4.59943806389193	4.27386621961839
Ndufa10	7.74975530153767	7.75842437870826	7.68090083861819	7.60083318230865	7.9399268637882	7.83170627269585	7.88892920089371	7.77081868131835	7.81607923976377	7.77101308488148	7.95052352237812	7.86527188420262	7.74893541549283	7.81781041203412	7.79767361211967
Ndufa1	6.6622123794733	6.25190198788915	6.50767234862133	6.68108436657202	6.08773868166934	6.28729812062247	6.53423724952147	6.19513440878677	6.12860198003239	6.14322716580742	6.60701161202231	6.73009602867552	6.23098880675032	6.19527888723879	5.93392312763876
Ndst4	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Ndst3	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.67254783046388	1.63628512020582	1.63628512020582	1.63628512020582	2.43718615155691	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Ndst2	6.97509863096382	7.42998302273827	7.03639641495035	6.60856707843264	6.08773868166934	7.87258537776025	7.53636507114516	7.40437987218741	7.31729865367023	7.27578938145479	6.09171263832065	6.56386740379879	7.54061736639127	7.36566424406289	7.39214499627936
Ndst1	8.64834182762714	8.2127563258554	8.46066180721302	8.81845858479844	8.15008426989	8.86223713628183	9.12774960045822	9.13572699352183	9.27958816301558	9.26645256454564	7.81659441656179	7.79201526984006	8.90700911805477	8.82927625708407	8.73400312958791
Ndrg4	1.63628512020582	1.63628512020582	2.329543967376	3.00522737680095	1.63628512020582	1.63628512020582	1.63628512020582	2.73273272023068	2.43718615155691	2.97707413659193	1.63628512020582	1.63628512020582	2.19165317164039	2.23432360038654	1.63628512020582
Ndrg3	8.04582739121571	8.05866122690595	8.35821611429795	8.17303146353177	8.30321315032511	8.85642688171446	8.8282363063556	8.82416524053107	9.00661272873843	8.91817943469714	8.01309564709972	7.96861961424101	8.49067686141054	8.40006516500224	8.39263749101842
Ndrg2	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	2.58687214073954	2.23432360038654	2.2482574986802
Ndrg1	10.6420113179288	10.412056853075	10.2887391668352	10.0465200483125	10.171045697241	9.04192008915765	9.15115631510153	8.96496508573039	9.2954721858628	9.47259200126948	10.340092055987	10.321607755357	8.64823974263152	8.63451552872233	8.5096415887085
Ndor1	5.6227864329002	5.52593272475165	5.5766328344273	5.49834481354038	5.30203507341865	6.37130583292561	6.59858512109289	6.380786067335	6.56338895050403	6.35150541937139	4.59025292911963	5.5951255140433	6.62832542815898	6.42220895605356	6.32028717849749
Ndnf	6.2344861011742	4.30391727986939	5.13800454841706	1.63628512020582	1.63628512020582	4.37251079768145	3.87872986584925	4.28807187808557	2.75527022898914	2.5020728271906	3.67461029799926	1.63628512020582	2.7276806399234	2.93847803551584	3.08493736313551
Ndfip2	8.22337317696583	8.10138944231107	8.07470807684894	7.91512584153762	8.3409470309227	7.92904450514367	7.9101945622293	8.02151276301531	7.75829604905742	8.01895783431396	8.18600665954933	8.37198427424326	7.92539821680873	7.95647181812223	8.01595314273344
Ndfip1	10.2078874605541	10.1396991480091	10.1140035152443	10.0188327599756	9.72545347835335	10.3176238789769	10.1961693513674	10.2428763677235	10.0879525276335	9.99950215475219	10.2346457104943	10.0159738108853	9.76167880459321	9.9516228537951	10.0170576900205
Ndel1	9.75741870571345	9.69628099519226	9.66375969721365	9.43607874957724	9.69372561538042	8.12060350543607	8.16848663216807	8.15781488668106	8.21490166415092	8.36779935830389	9.93948459015745	9.76798998253144	8.17630611360022	8.21512326410594	8.19993720027365
Nde1	8.62745391771586	8.75126532406695	8.6032167886326	9.00500966857014	8.68990918131845	7.81981049130007	7.94358010742381	7.90538994164285	8.11101486933159	8.01574577668314	8.57967994322555	8.62492445652201	7.99563402976639	8.00901423405069	7.88344567421466
Ndc80	4.3331238631762	4.57547099371245	4.54629719951068	4.51613459724457	4.87399327218748	5.95821105084825	5.48257186375399	5.79822167975059	5.83689499913163	5.91346920883181	3.13253906726493	3.16828509360519	5.21742535253918	5.15985017954486	5.68517415695876
Ndc1	5.82041324861824	6.1331641591489	6.49600992013879	6.38362334691456	5.89779792679678	6.70485482519658	6.48968293598332	6.84244232501455	6.79830459272554	6.7500796428444	6.01208035756977	6.56386740379879	6.77696685856949	6.87969538216833	6.95698400684835
Ncstn	9.28709544443397	9.30210049568142	9.3591226083053	9.18519986204514	9.22591896436746	9.2644544575669	9.30836724871219	9.32699236684542	9.37237027059673	9.0806862205023	9.39865918965612	9.33288483117422	9.39573333858163	9.44630080733057	9.348240713484
Ncs1	1.63628512020582	1.63628512020582	1.63628512020582	2.44596241102199	1.63628512020582	1.63628512020582	2.58965679954621	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582	1.63628512020582
Ncor2	7.74005645441493	7.55823606670757	7.81354359545649	7.51620854127313	6.617483219791	8.30255631692032	9.04558457637116	8.82016238799416	9.07919439063228	8.92161561027663	7.28527504324913	7.57625205699057	9.07112107434712	8.92727594142968	8.8940881877615
Ncor1	9.97144480390294	9.80367090289947	9.98972534956058	9.98202612277304	10.1046000648656	10.1171996105127	10.0865090485217	10.2187539537904	10.3837680757854	10.4299527709973	10.043060823305	9.9016625340785	10.2578527152782	10.3281700512694	10.2461070465504
Ncoa7	9.54830156983224	9.71359665476936	9.58072039437004	9.23176987712582	9.42876439738975	8.47930922304598	8.34438244568818	8.59503766013125	8.21490166415092	8.50697773281615	8.94320203407366	9.03254420975468	8.11936753955908	8.37673394837692	8.43112125949829
Ncoa6	9.65535668504161	9.3293144142311	9.61343403644121	9.46303966610949	9.58157389867223	8.95487439199651	8.7192179673299	8.9522193829907	9.17307529984436	9.1201016712178	9.45983395857997	9.35424478358365	9.05855674001452	9.0265543290674	9.03192325420791
Ncoa5	8.97618635504866	8.87954265257367	8.8335632003122	8.69092343555523	8.4894597113056	6.80485922710632	6.92558184265555	6.88907569307772	6.71969550310565	6.71086582800917	8.13064132832463	7.454916343002	6.91169364279663	6.68053281242293	6.82584186529824
Ncoa4	10.6485052526168	10.4620905641629	10.4445790532341	10.5962416750281	10.1959667688711	10.9997991289424	10.9785241414921	11.1127569395953	11.1527202270847	11.0867355877423	10.6368296472398	10.6551029809158	10.8690800296289	10.9447195802244	10.86420251143
